"","category","subcategory","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","resolution"
"hsa0541561","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","2/7","203/8773",0.0103636894250902,0.0103636894250902,0.0969138707338741,"142/5293",2,10
"hsa05203121","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","2/7","204/8773",0.010462292863316,0.010462292863316,0.0969138707338741,"5293/23352",2,10
"hsa0481081","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","2/7","229/8773",0.0130650529897109,0.0130650529897109,0.110021498860723,"5293/8394",2,10
"hsa05165221","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","2/7","331/8773",0.0262828415289496,0.0262828415289496,0.135798045654301,"5293/23352",2,10
"hsa0496031","Organismal Systems","Excretory system","hsa04960","Aldosterone-regulated sodium reabsorption","1/7","37/8773",0.0291613294344356,0.0291613294344356,0.135798045654301,"5293",1,10
"hsa0341022","Genetic Information Processing","Replication and repair","hsa03410","Base excision repair","1/7","44/8773",0.0345955281248508,0.0345955281248508,0.135798045654301,"142",1,10
"hsa0086021","Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","1/7","46/8773",0.0361433591460867,0.0361433591460867,0.135798045654301,"7389",1,10
"hsa0493031","Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","1/7","46/8773",0.0361433591460867,0.0361433591460867,0.135798045654301,"5293",1,10
"hsa049735","Organismal Systems","Digestive system","hsa04973","Carbohydrate digestion and absorption","1/7","47/8773",0.0369164766533603,0.0369164766533603,0.135798045654301,"5293",1,10
"hsa0492342","Organismal Systems","Endocrine system","hsa04923","Regulation of lipolysis in adipocytes","1/7","58/8773",0.0453857508614409,0.0453857508614409,0.135798045654301,"5293",1,10
"hsa0521341","Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","1/7","58/8773",0.0453857508614409,0.0453857508614409,0.135798045654301,"5293",1,10
"hsa0437081","Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","1/7","59/8773",0.0461525092944838,0.0461525092944838,0.135798045654301,"5293",1,10
"hsa0421361","Organismal Systems","Aging","hsa04213","Longevity regulating pathway - multiple species","1/7","61/8773",0.0476844426154991,0.0476844426154991,0.135798045654301,"5293",1,10
"hsa0492931","Organismal Systems","Endocrine system","hsa04929","GnRH secretion","1/7","64/8773",0.0499783882767567,0.0499783882767567,0.135798045654301,"5293",1,10
"hsa0522141","Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","1/7","67/8773",0.052267596014045,0.052267596014045,0.135798045654301,"5293",1,10
"hsa046645","Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","1/7","68/8773",0.0530296137980905,0.0530296137980905,0.135798045654301,"5293",1,10
"hsa0521151","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","1/7","69/8773",0.053791106354485,0.053791106354485,0.135798045654301,"5293",1,10
"hsa0491721","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","1/7","70/8773",0.0545520739849443,0.0545520739849443,0.135798045654301,"5293",1,10
"hsa0523031","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","1/7","70/8773",0.0545520739849443,0.0545520739849443,0.135798045654301,"5293",1,10
"hsa0521832","Human Diseases","Cancer: specific types","hsa05218","Melanoma","1/7","72/8773",0.0560724356742297,0.0560724356742297,0.135798045654301,"5293",1,10
"hsa0522342","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","1/7","72/8773",0.0560724356742297,0.0560724356742297,0.135798045654301,"5293",1,10
"hsa0152471","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/7","73/8773",0.0568318303357951,0.0568318303357951,0.135798045654301,"5293",1,10
"hsa0521451","Human Diseases","Cancer: specific types","hsa05214","Glioma","1/7","75/8773",0.0583490487985806,0.0583490487985806,0.135798045654301,"5293",1,10
"hsa0521251","Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","1/7","76/8773",0.0591068732017087,0.0591068732017087,0.135798045654301,"5293",1,10
"hsa0522042","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","1/7","76/8773",0.0591068732017087,0.0591068732017087,0.135798045654301,"5293",1,10
"hsa0510051","Human Diseases","Infectious disease: bacterial","hsa05100","Bacterial invasion of epithelial cells","1/7","77/8773",0.0598641747870357,0.0598641747870357,0.135798045654301,"5293",1,10
"hsa0152131","Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","1/7","79/8773",0.0613772107065799,0.0613772107065799,0.135798045654301,"5293",1,10
"hsa0401251","Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","1/7","85/8773",0.0659038020727571,0.0659038020727571,0.135798045654301,"5293",1,10
"hsa0521061","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","1/7","86/8773",0.0666564118086562,0.0666564118086562,0.135798045654301,"5293",1,10
"hsa0421161","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","1/7","89/8773",0.0689111233055055,0.0689111233055055,0.135798045654301,"5293",1,10
"hsa0523571","Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","1/7","89/8773",0.0689111233055055,0.0689111233055055,0.135798045654301,"5293",1,10
"hsa0466271","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","1/7","90/8773",0.0696616555644715,0.0696616555644715,0.135798045654301,"5293",1,10
"hsa0522281","Human Diseases","Cancer: specific types","hsa05222","Small cell lung cancer","1/7","92/8773",0.0711611645155196,0.0711611645155196,0.135798045654301,"5293",1,10
"hsa0521551","Human Diseases","Cancer: specific types","hsa05215","Prostate cancer","1/7","97/8773",0.074900876681589,0.074900876681589,0.135798045654301,"5293",1,10
"hsa0152261","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","1/7","98/8773",0.0756472683209651,0.0756472683209651,0.135798045654301,"5293",1,10
"hsa0475041","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","1/7","98/8773",0.0756472683209651,0.0756472683209651,0.135798045654301,"5293",1,10
"hsa0493351","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/7","100/8773",0.0771385031884175,0.0771385031884175,0.135798045654301,"5293",1,10
"hsa0514251","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","1/7","102/8773",0.0786276754906291,0.0786276754906291,0.135798045654301,"5293",1,10
"hsa0514671","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","1/7","102/8773",0.0786276754906291,0.0786276754906291,0.135798045654301,"5293",1,10
"hsa0301571","Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","1/7","103/8773",0.0793714889229398,0.0793714889229398,0.135798045654301,"9887",1,10
"hsa046259","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","1/7","104/8773",0.0801147876054702,0.0801147876054702,0.135798045654301,"5293",1,10
"hsa040645","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","1/7","105/8773",0.0808575718351114,0.0808575718351114,0.135798045654301,"142",1,10
"hsa0406642","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","1/7","108/8773",0.0830828407735577,0.0830828407735577,0.135798045654301,"5293",1,10
"hsa0462051","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","1/7","108/8773",0.0830828407735577,0.0830828407735577,0.135798045654301,"5293",1,10
"hsa0493181","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","1/7","108/8773",0.0830828407735577,0.0830828407735577,0.135798045654301,"5293",1,10
"hsa0491441","Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","1/7","109/8773",0.0838235701578145,0.0838235701578145,0.135798045654301,"5293",1,10
"hsa0472561","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","1/7","113/8773",0.0867813609499787,0.0867813609499787,0.135798045654301,"5293",1,10
"hsa0466851","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","1/7","114/8773",0.0875195284411278,0.0875195284411278,0.135798045654301,"5293",1,10
"hsa0467051","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","1/7","115/8773",0.0882571844407712,0.0882571844407712,0.135798045654301,"5293",1,10
"hsa04722101","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","1/7","119/8773",0.0912026994299748,0.0912026994299748,0.135798045654301,"5293",1,10
"hsa0493551","Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","1/7","120/8773",0.0919378024001606,0.0919378024001606,0.135798045654301,"5293",1,10
"hsa0407181","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","1/7","121/8773",0.0926723956491148,0.0926723956491148,0.135798045654301,"5293",1,10
"hsa0415291","Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","1/7","121/8773",0.0926723956491148,0.0926723956491148,0.135798045654301,"5293",1,10
"hsa0466081","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","1/7","121/8773",0.0926723956491148,0.0926723956491148,0.135798045654301,"5293",1,10
"hsa04919101","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","1/7","121/8773",0.0926723956491148,0.0926723956491148,0.135798045654301,"5293",1,10
"hsa0461161","Organismal Systems","Immune system","hsa04611","Platelet activation","1/7","124/8773",0.0948731200135876,0.0948731200135876,0.135798045654301,"5293",1,10
"hsa0492681","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","1/7","129/8773",0.0985308269960149,0.0985308269960149,0.135798045654301,"5293",1,10
"hsa0406871","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","1/7","131/8773",0.0999903582085659,0.0999903582085659,0.135798045654301,"5293",1,10
"hsa0465081","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","1/7","132/8773",0.100719363935543,0.100719363935543,0.135798045654301,"5293",1,10
"hsa0491081","Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","1/7","137/8773",0.104356805496295,0.104356805496295,0.135798045654301,"5293",1,10
"hsa0491571","Organismal Systems","Endocrine system","hsa04915","Estrogen signaling pathway","1/7","138/8773",0.10508277844228,0.10508277844228,0.135798045654301,"5293",1,10
"hsa0516281","Human Diseases","Infectious disease: viral","hsa05162","Measles","1/7","138/8773",0.10508277844228,0.10508277844228,0.135798045654301,"5293",1,10
"hsa0541891","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","1/7","139/8773",0.105808246948465,0.105808246948465,0.135798045654301,"5293",1,10
"hsa043808","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","1/7","141/8773",0.107257671809794,0.107257671809794,0.135798045654301,"5293",1,10
"hsa0455061","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","1/7","143/8773",0.108705082415651,0.108705082415651,0.135798045654301,"5293",1,10
"hsa0501781","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","1/7","143/8773",0.108705082415651,0.108705082415651,0.135798045654301,"5293",1,10
"hsa0522491","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","1/7","147/8773",0.111593870191603,0.111593870191603,0.135798045654301,"5293",1,10
"hsa0522671","Human Diseases","Cancer: specific types","hsa05226","Gastric cancer","1/7","149/8773",0.11303525202162,0.11303525202162,0.135798045654301,"5293",1,10
"hsa01240111","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","1/7","153/8773",0.115912003199343,0.115912003199343,0.135798045654301,"7389",1,10
"hsa0493281","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","1/7","155/8773",0.117347377194018,0.117347377194018,0.135798045654301,"5293",1,10
"hsa0415071","Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","1/7","156/8773",0.118064314808272,0.118064314808272,0.135798045654301,"5293",1,10
"hsa0421891","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","1/7","156/8773",0.118064314808272,0.118064314808272,0.135798045654301,"5293",1,10
"hsa0516061","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","1/7","158/8773",0.119496692719761,0.119496692719761,0.135798045654301,"5293",1,10
"hsa0421781","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","1/7","159/8773",0.120212133596251,0.120212133596251,0.135798045654301,"142",1,10
"hsa0516181","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","1/7","162/8773",0.122355467381411,0.122355467381411,0.136393226220334,"5293",1,10
"hsa0463081","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","1/7","166/8773",0.12520628258301,0.12520628258301,0.136393226220334,"5293",1,10
"hsa0414041","Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","1/7","167/8773",0.125917744883686,0.125917744883686,0.136393226220334,"5293",1,10
"hsa0522591","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","1/7","168/8773",0.126628711161378,0.126628711161378,0.136393226220334,"5293",1,10
"hsa0516471","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","1/7","171/8773",0.128758636738055,0.128758636738055,0.137093285335135,"5293",1,10
"hsa04360131","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","1/7","182/8773",0.13653031779405,0.13653031779405,0.143716123993737,"5293",1,10
"hsa0461316","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","1/7","191/8773",0.142844694413198,0.142844694413198,0.147539376707355,"5293",1,10
"hsa04062101","Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","1/7","192/8773",0.143543842297037,0.143543842297037,0.147539376707355,"5293",1,10
"hsa05167101","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","1/7","194/8773",0.144940671776714,0.144940671776714,0.147539376707355,"5293",1,10
"hsa05169111","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","1/7","202/8773",0.150508480927636,0.150508480927636,0.150603276719051,"5293",1,10
"hsa0520591","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","1/7","203/8773",0.151202267024183,0.151202267024183,0.150603276719051,"5293",1,10
"hsa04015101","Environmental Information Processing","Signal transduction","hsa04015","Rap1 signaling pathway","1/7","210/8773",0.156045185088234,0.156045185088234,0.151900850673898,"5293",1,10
"hsa05170121","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","1/7","212/8773",0.15742451797113,0.15742451797113,0.151900850673898,"5293",1,10
"hsa05207151","Human Diseases","Cancer: overview","hsa05207","Chemical carcinogenesis - receptor activation","1/7","212/8773",0.15742451797113,0.15742451797113,0.151900850673898,"5293",1,10
"hsa0541716","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","1/7","215/8773",0.159489894111952,0.159489894111952,0.152307223894213,"5293",1,10
"hsa0516691","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","1/7","222/8773",0.164292236388702,0.164292236388702,0.152560699626034,"5293",1,10
"hsa05208121","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","1/7","223/8773",0.164976361560644,0.164976361560644,0.152560699626034,"5293",1,10
"hsa0402412","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","1/7","225/8773",0.166343171921795,0.166343171921795,0.152560699626034,"5293",1,10
"hsa05163131","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","1/7","225/8773",0.166343171921795,0.166343171921795,0.152560699626034,"5293",1,10
"hsa0517171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","1/7","233/8773",0.171791254735216,0.171791254735216,0.156012697798751,"5293",1,10
"hsa04014121","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","1/7","236/8773",0.173826402877117,0.173826402877117,0.156328292827658,"5293",1,10
"hsa05131131","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","1/7","247/8773",0.18125198348332,0.18125198348332,0.159901499213355,"5293",1,10
"hsa051329","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","1/7","247/8773",0.18125198348332,0.18125198348332,0.159901499213355,"5293",1,10
"hsa04144131","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","1/7","250/8773",0.183267185168664,0.183267185168664,0.160154044635972,"8394",1,10
"hsa05020101","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","1/7","272/8773",0.197915860624579,0.197915860624579,0.171338866059645,"5293",1,10
"hsa05206101","Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","1/7","310/8773",0.222687983004561,0.222687983004561,0.190999439614049,"5293",1,10
"hsa04151181","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","1/7","359/8773",0.253660769598779,0.253660769598779,0.215568785366417,"5293",1,10
"hsa05010151","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","1/7","384/8773",0.269051388420506,0.269051388420506,0.226569590248847,"5293",1,10
"hsa05166101","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","2/4","222/8773",0.00369843223292852,0.00369843223292852,0.0591008017387664,"3716/6513",2,10
"hsa0521161","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","1/4","69/8773",0.0310962054514287,0.0310962054514287,0.0591008017387664,"6513",1,10
"hsa049204","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","1/4","70/8773",0.0315414737393644,0.0315414737393644,0.0591008017387664,"6513",1,10
"hsa0523041","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","1/4","70/8773",0.0315414737393644,0.0315414737393644,0.0591008017387664,"6513",1,10
"hsa0521261","Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","1/4","76/8773",0.0342098614564099,0.0342098614564099,0.0591008017387664,"3716",1,10
"hsa0510061","Human Diseases","Infectious disease: bacterial","hsa05100","Bacterial invasion of epithelial cells","1/4","77/8773",0.0346540560699752,0.0346540560699752,0.0591008017387664,"10163",1,10
"hsa051407","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","1/4","77/8773",0.0346540560699752,0.0346540560699752,0.0591008017387664,"3716",1,10
"hsa0152141","Human Diseases","Drug resistance: antineoplastic","hsa01521","EGFR tyrosine kinase inhibitor resistance","1/4","79/8773",0.035541985609317,0.035541985609317,0.0591008017387664,"3716",1,10
"hsa0491132","Organismal Systems","Endocrine system","hsa04911","Insulin secretion","1/4","86/8773",0.0386449159754356,0.0386449159754356,0.0591008017387664,"6513",1,10
"hsa0497641","Organismal Systems","Digestive system","hsa04976","Bile secretion","1/4","89/8773",0.0399724487118666,0.0399724487118666,0.0591008017387664,"6513",1,10
"hsa0523581","Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","1/4","89/8773",0.0399724487118666,0.0399724487118666,0.0591008017387664,"3716",1,10
"hsa0465861","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","1/4","92/8773",0.0412986060835485,0.0412986060835485,0.0591008017387664,"3716",1,10
"hsa0452042","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","1/4","93/8773",0.0417403530684196,0.0417403530684196,0.0591008017387664,"10163",1,10
"hsa0466611","Organismal Systems","Immune system","hsa04666","Fc gamma R-mediated phagocytosis","1/4","97/8773",0.0435058145844225,0.0435058145844225,0.0591008017387664,"10163",1,10
"hsa0523181","Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","1/4","98/8773",0.0439467985334385,0.0439467985334385,0.0591008017387664,"10163",1,10
"hsa0497441","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","1/4","103/8773",0.0461494314569083,0.0461494314569083,0.0591008017387664,"255631",1,10
"hsa0492241","Organismal Systems","Endocrine system","hsa04922","Glucagon signaling pathway","1/4","107/8773",0.04790879571886,0.04790879571886,0.0591008017387664,"6513",1,10
"hsa0406651","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","1/4","108/8773",0.048348256233183,0.048348256233183,0.0591008017387664,"6513",1,10
"hsa046206","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","1/4","108/8773",0.048348256233183,0.048348256233183,0.0591008017387664,"3716",1,10
"hsa0465951","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","1/4","108/8773",0.048348256233183,0.048348256233183,0.0591008017387664,"3716",1,10
"hsa0493191","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","1/4","108/8773",0.048348256233183,0.048348256233183,0.0591008017387664,"6513",1,10
"hsa0514551","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","1/4","111/8773",0.0496657250153966,0.0496657250153966,0.0591008017387664,"3716",1,10
"hsa04919111","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","1/4","121/8773",0.0540474100310472,0.0540474100310472,0.0591008017387664,"6513",1,10
"hsa0513581","Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","1/4","137/8773",0.0610265682943523,0.0610265682943523,0.0591008017387664,"10163",1,10
"hsa0516291","Human Diseases","Infectious disease: viral","hsa05162","Measles","1/4","138/8773",0.0614614795642484,0.0614614795642484,0.0591008017387664,"3716",1,10
"hsa043809","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","1/4","141/8773",0.0627653069241432,0.0627653069241432,0.0591008017387664,"3716",1,10
"hsa0455071","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","1/4","143/8773",0.0636337701392022,0.0636337701392022,0.0591008017387664,"3716",1,10
"hsa0414871",NA,NA,"hsa04148","Efferocytosis","1/4","156/8773",0.069264078513318,0.069264078513318,0.0591008017387664,"6513",1,10
"hsa0516071","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","1/4","158/8773",0.0701280208461843,0.0701280208461843,0.0591008017387664,"3716",1,10
"hsa0421791","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","1/4","159/8773",0.0705597663965749,0.0705597663965749,0.0591008017387664,"3716",1,10
"hsa0516191","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","1/4","162/8773",0.0718541010026006,0.0718541010026006,0.0591008017387664,"3716",1,10
"hsa0463091","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","1/4","166/8773",0.0735777770085455,0.0735777770085455,0.0591008017387664,"3716",1,10
"hsa0516481","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","1/4","171/8773",0.075728994581772,0.075728994581772,0.0591008017387664,"3716",1,10
"hsa0515211","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","1/4","180/8773",0.0795917425802037,0.0795917425802037,0.0591008017387664,"3716",1,10
"hsa0462171","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","1/4","186/8773",0.0821601729150025,0.0821601729150025,0.0591008017387664,"3716",1,10
"hsa05167111","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","1/4","194/8773",0.0855763803144972,0.0855763803144972,0.0591008017387664,"3716",1,10
"hsa0513011","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","1/4","198/8773",0.0872809034330495,0.0872809034330495,0.0591008017387664,"10163",1,10
"hsa05169121","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","1/4","202/8773",0.0889830424646567,0.0889830424646567,0.0591008017387664,"3716",1,10
"hsa0541571","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","1/4","203/8773",0.0894082049696318,0.0894082049696318,0.0591008017387664,"6513",1,10
"hsa0520313","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","1/4","204/8773",0.0898332186429249,0.0898332186429249,0.0591008017387664,"3716",1,10
"hsa05163141","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","1/4","225/8773",0.0987241871472738,0.0987241871472738,0.0610610223702424,"3716",1,10
"hsa0481091","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","1/4","229/8773",0.100410291713853,0.100410291713853,0.0610610223702424,"10163",1,10
"hsa04820111",NA,NA,"hsa04820","Cytoskeleton in muscle cells","1/4","229/8773",0.100410291713853,0.100410291713853,0.0610610223702424,"255631",1,10
"hsa0517181","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","1/4","233/8773",0.102094029403045,0.102094029403045,0.0610610223702424,"3716",1,10
"hsa0513114","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","1/4","247/8773",0.107968504140624,0.107968504140624,0.0631394761056279,"10163",1,10
"hsa05165231","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","1/4","331/8773",0.14261234740684,0.14261234740684,0.0815860111023114,"3716",1,10
"hsa04151191","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","1/4","359/8773",0.153932842803436,0.153932842803436,0.0861886017936374,"3716",1,10
"hsa0305021","Genetic Information Processing","Folding, sorting and degradation","hsa03050","Proteasome","2/4","46/8773",0.00016031183770447,0.00016031183770447,0.00134999442277448,"5690/5710",2,10
"hsa050179","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","2/4","143/8773",0.0015494437823717,0.0015494437823717,0.00652397382051243,"5690/5710",2,10
"hsa05012101","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","2/4","266/8773",0.00527773473432203,0.00527773473432203,0.0116081058670473,"5690/5710",2,10
"hsa05020111","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","2/4","272/8773",0.00551385028684745,0.00551385028684745,0.0116081058670473,"5690/5710",2,10
"hsa0501681","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","2/4","306/8773",0.00694464021973661,0.00694464021973661,0.0116962361595564,"5690/5710",2,10
"hsa05014131","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","2/4","364/8773",0.00974363088422884,0.00974363088422884,0.01300640779061,"5690/5710",2,10
"hsa05010161","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","2/4","384/8773",0.0108115764759446,0.0108115764759446,0.01300640779061,"5690/5710",2,10
"hsa05022181","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","2/4","476/8773",0.0163835693464485,0.0163835693464485,0.0172458624699458,"5690/5710",2,10
"hsa0411522","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","1/4","75/8773",0.033765513566581,0.033765513566581,0.0315934629862746,"7161",1,10
"hsa045128","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","1/4","89/8773",0.0399724487118666,0.0399724487118666,0.0336610094415718,"1298",1,10
"hsa0497451","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","1/4","103/8773",0.0461494314569083,0.0461494314569083,0.03532970829237,"1298",1,10
"hsa04722111","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","1/4","119/8773",0.0531722877020009,0.0531722877020009,0.0373138861066673,"7161",1,10
"hsa05162101","Human Diseases","Infectious disease: viral","hsa05162","Measles","1/4","138/8773",0.0614614795642484,0.0614614795642484,0.0398131041711731,"7161",1,10
"hsa0439051","Environmental Information Processing","Signal transduction","hsa04390","Hippo signaling pathway","1/4","157/8773",0.06969612489674,0.06969612489674,0.0419224811408963,"7161",1,10
